project,projectUrl,file,sourceUrl,bytes,alt,error
"Riva Golf Summer House 2024 Marassi","https://hazemmogharred.myportfolio.com/riva-summer-house","03 Riva Golf Summer House 2024 Marassi/037-d8a6a90f-7cc0-46e6-b859-31c2af9e87b9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d8a6a90f-7cc0-46e6-b859-31c2af9e87b9_rwc_38x0x1714x1286x1714.jpg?h=9f36c64f4906c1042290d4bd1481e7a8","845395","",""
"Riva Golf Summer House 2024 Marassi","https://hazemmogharred.myportfolio.com/riva-summer-house","03 Riva Golf Summer House 2024 Marassi/038-e9b0c33b-40e9-45c1-a0e7-1dd802a3fb53.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e9b0c33b-40e9-45c1-a0e7-1dd802a3fb53_rw_1200.jpeg?h=e19fe0ad450f6b43953675ebee1f49f6","200177","",""
"Riva Golf Summer House 2024 Marassi","https://hazemmogharred.myportfolio.com/riva-summer-house","03 Riva Golf Summer House 2024 Marassi/039-f2871a94-60b4-4db9-a636-c16643f53b84.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f2871a94-60b4-4db9-a636-c16643f53b84_rwc_98x0x637x478x640.png?h=5ce598d4176385ede868296cf396aff7","250544","",""
"Riva Golf Summer House 2024 Marassi","https://hazemmogharred.myportfolio.com/riva-summer-house","03 Riva Golf Summer House 2024 Marassi/040-f66c11e7-5989-4f19-9cda-2899e727b3e8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f66c11e7-5989-4f19-9cda-2899e727b3e8_rwc_201x0x1199x900x1366.jpeg?h=26622da3d5904737c6a884a5a0e286d2","443204","",""
"Riva Golf Summer House 2024 Marassi","https://hazemmogharred.myportfolio.com/riva-summer-house","03 Riva Golf Summer House 2024 Marassi/041-fff2de12-92d8-4e70-ab83-e4955d487293.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/fff2de12-92d8-4e70-ab83-e4955d487293_rw_1200.png?h=f99b292e3af3d53f809e82dbc6adf018","751209","",""
"Riva Golf Summer House 2024 Marassi","https://hazemmogharred.myportfolio.com/riva-summer-house","03 Riva Golf Summer House 2024 Marassi/042-682dbab246c83f0e.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/fff2de12-92d8-4e70-ab83-e4955d487293.png?h=c1d3128c59dbcaa70f7668ade8100674","798715","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/001-0178318e-ac2b-4f20-9274-48535919583b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0178318e-ac2b-4f20-9274-48535919583b_rwc_0x558x1920x1440x1920.jpg?h=2d7aa0c4d31343d0a010f77a6de1327d","1022393","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/002-0193c63d-6d62-49d5-ae6d-886e83e5651c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0193c63d-6d62-49d5-ae6d-886e83e5651c_rwc_41x0x1829x1372x1920.jpg?h=b46cdffee475511400e781dd1daf51b9","1167226","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/003-01cf361c-6a47-4e60-9182-cbe68af2482d.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/01cf361c-6a47-4e60-9182-cbe68af2482d_rw_1920.jpeg?h=8623dc7d4a8b32a3d5eeaa8b0e576e4e","2103909","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/004-84c45d70c2e15304.css","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/068d2ce3422f0ebebca8df47916ac1301737374365.css?h=2256e2aae372a3146e62198f10247881","74440","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/005-0aaa66ce-c424-45f0-ae13-3fe27973e262.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0aaa66ce-c424-45f0-ae13-3fe27973e262_rw_3840.jpeg?h=8ecb7e6d55f2c92f03d5281796340d74","2815641","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/006-151dc302-ca87-48b0-8552-075ce7e14b56.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/151dc302-ca87-48b0-8552-075ce7e14b56_rwc_174x104x1279x959x1366.jpg?h=99f5245b5a54756c2e6a619a03fe6ca0","470683","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/007-19400cd0-01ce-4242-b76e-c73a22122ff9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/19400cd0-01ce-4242-b76e-c73a22122ff9_rw_1920.jpeg?h=f0afa6a3dc50c01233112209523dcd47","372882","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/008-f0dfb49093945243.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/19400cd0-01ce-4242-b76e-c73a22122ff9.jpeg?h=a5b04a735f3b32bf0d718ef011b787cf","364654","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/009-1dbbb94a-df98-4feb-bae0-40b1cf7174a9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1dbbb94a-df98-4feb-bae0-40b1cf7174a9_rwc_0x558x1920x1440x1920.jpg?h=1353b0e20bb5cb7e475b2156350d3bc6","1247247","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/010-22259a67-3f4e-4f4b-825c-d8a0cea042a9.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/22259a67-3f4e-4f4b-825c-d8a0cea042a9_rwc_0x163x721x540x640.png?h=b3818868f5db36da4fa24cd10017986e","358269","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/011-285ce6a5-df59-4202-b1cc-bb8c44139f6d.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/285ce6a5-df59-4202-b1cc-bb8c44139f6d_rw_1920.jpeg?h=641e6a2e26dcaf96e2634f8983e320c6","946391","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/012-2d1516ee-faf1-4842-af19-372b876a8394.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2d1516ee-faf1-4842-af19-372b876a8394_rwc_0x181x677x507x640.png?h=305f3c882a462590a8aa2f6ea11057c1","379754","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/013-2fcd85d3-dc5f-4be4-8f00-2b4208d040e5.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2fcd85d3-dc5f-4be4-8f00-2b4208d040e5_rwc_90x0x1421x1066x1421.jpeg?h=c323bcea365ca5a7ced2a94574fdc9ad","312709","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/014-36b809bf-8ffb-42aa-bc10-3768c60cda36.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/36b809bf-8ffb-42aa-bc10-3768c60cda36_rw_1920.jpeg?h=e375a3a7fdef45d0ded8652eb70f4328","2240826","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/015-4246c0d0-f78b-47e9-977f-4032c1998697.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4246c0d0-f78b-47e9-977f-4032c1998697_rw_1920.jpeg?h=2cbc5159362d3a01a60e178c2eccca0d","376556","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/016-42de1075-42e0-469c-9b0a-7ebccf54c6b7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/42de1075-42e0-469c-9b0a-7ebccf54c6b7_rwc_34x0x1523x1143x1523.jpg?h=7e1af2ec3ac14604f4bd0b86f216c9dc","624827","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/017-4b223ab4-bde9-4eef-b56d-aa079b5a860b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4b223ab4-bde9-4eef-b56d-aa079b5a860b_rwc_0x314x1282x961x1282.jpeg?h=bbbb8311bd757467d6b7a09427a8aca2","290281","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/018-54d622f3-2777-43b0-a271-3e0d98ac068f.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/54d622f3-2777-43b0-a271-3e0d98ac068f_rw_1200.jpeg?h=3adb47bee1c23a2a966b2d74825d6b00","214138","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/019-564a9c06-9813-402a-913a-12beb8a3f0cf.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/564a9c06-9813-402a-913a-12beb8a3f0cf_rwc_0x558x1920x1440x1920.jpg?h=464eee1f57171001669dd91c33aab741","974156","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/020-730ac96c-fe17-4aeb-babe-73d1bc1b50e8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/730ac96c-fe17-4aeb-babe-73d1bc1b50e8_rw_1920.jpeg?h=55954ee309cbda0234a3cb2630c7848c","360650","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/021-77abf538-2451-4a4e-8143-be64f92e0cf8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/77abf538-2451-4a4e-8143-be64f92e0cf8_rwc_0x246x1043x782x1043.jpg?h=937fab9028f27a83df93d56e050ba77c","254186","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/022-82e3b6ea-fe45-44cb-b064-bdc70588a44b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/82e3b6ea-fe45-44cb-b064-bdc70588a44b_rwc_0x235x640x480x640.jpg?h=ef3b953b6d311a7dca98944868dba06b","66414","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/023-83c12354-e292-402f-94a8-d4e1704a5517.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/83c12354-e292-402f-94a8-d4e1704a5517_carw_4x3x1920.jpeg?h=ba44c9e56516bf5baa40412d0209d8fe","1353785","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/024-8798a21b-414a-4b72-9aea-653c624dae69.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/8798a21b-414a-4b72-9aea-653c624dae69_rw_1920.jpeg?h=1b47b2f0728de5ed1d68f56b86576168","262532","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/025-b3598f50-f447-4bc0-bd49-436ecbdcc164.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b3598f50-f447-4bc0-bd49-436ecbdcc164_rwc_0x243x724x543x640.png?h=4c7ee8817c9e78956beb8626f4c622c9","572984","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/026-b8488a13-f6c4-406f-af57-281cab1e1ba4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b8488a13-f6c4-406f-af57-281cab1e1ba4_rwc_0x0x1344x1008x1344.jpg?h=5166f00b081ec53ee19a18c119720714","575821","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/027-ba7adf99-d078-471b-8ca8-684a7972afe8.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ba7adf99-d078-471b-8ca8-684a7972afe8_rwc_0x178x729x546x640.png?h=55a29b604df9d0d348ac55e27b8cd40e","448022","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/028-bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae_rwc_0x517x640x480x640.jpg?h=ebc3ebf68bd88d1ca6b0f2328bc022da","86996","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/029-cd5fba45-42da-4d85-a2a7-79e3ee0405d0.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/cd5fba45-42da-4d85-a2a7-79e3ee0405d0_rw_1920.jpeg?h=45c46db70009df7e8985f516cbb8db7f","376556","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/030-ce879984-6e3e-4e66-ac39-244a8b0d3c9c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ce879984-6e3e-4e66-ac39-244a8b0d3c9c_rw_1920.jpeg?h=f20fc35fbfaa4d80ea229986f1cbebd7","318516","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/031-d047b14d-fbfd-4cce-92e1-86c4ef6f92ef.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d047b14d-fbfd-4cce-92e1-86c4ef6f92ef_rw_1920.jpeg?h=ef574d50e481c900bcbaa32770f274b3","2079645","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/032-d56d11b2-527e-41db-804a-4da1a02edfa4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d56d11b2-527e-41db-804a-4da1a02edfa4_rwc_0x0x1344x1008x1344.jpg?h=d9d8986ef91b582e0f8755941fc9bebd","641645","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/033-d8a6a90f-7cc0-46e6-b859-31c2af9e87b9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d8a6a90f-7cc0-46e6-b859-31c2af9e87b9_rwc_38x0x1714x1286x1714.jpg?h=9f36c64f4906c1042290d4bd1481e7a8","845395","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/034-e53d7424-cf86-485c-b3c8-5d9477d4825a.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e53d7424-cf86-485c-b3c8-5d9477d4825a_rw_1200.jpeg?h=40bddbafd23e857dde0b3af6b8c9ff1a","139612","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/035-ec98cae5-0817-4d64-bdb1-f3408cce2dda.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ec98cae5-0817-4d64-bdb1-f3408cce2dda_rw_1920.jpeg?h=0990edb4e2daa45033585954a51423e8","1628389","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/036-f2871a94-60b4-4db9-a636-c16643f53b84.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f2871a94-60b4-4db9-a636-c16643f53b84_rwc_98x0x637x478x640.png?h=5ce598d4176385ede868296cf396aff7","250544","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/037-f66c11e7-5989-4f19-9cda-2899e727b3e8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f66c11e7-5989-4f19-9cda-2899e727b3e8_rwc_201x0x1199x900x1366.jpeg?h=26622da3d5904737c6a884a5a0e286d2","443204","",""
"V-166 Summer House 2022 Caesar bay","https://hazemmogharred.myportfolio.com/ak-residential-house","04 V-166 Summer House 2022 Caesar bay/038-f79064d8-1ab4-46c8-bbd0-a900a9f3cad2.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f79064d8-1ab4-46c8-bbd0-a900a9f3cad2_rw_1920.jpeg?h=69aba162671b96c6324b22679be67f33","215089","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/001-0178318e-ac2b-4f20-9274-48535919583b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0178318e-ac2b-4f20-9274-48535919583b_rwc_0x558x1920x1440x1920.jpg?h=2d7aa0c4d31343d0a010f77a6de1327d","1022393","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/002-0193c63d-6d62-49d5-ae6d-886e83e5651c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0193c63d-6d62-49d5-ae6d-886e83e5651c_rwc_41x0x1829x1372x1920.jpg?h=b46cdffee475511400e781dd1daf51b9","1167226","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/003-151dc302-ca87-48b0-8552-075ce7e14b56.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/151dc302-ca87-48b0-8552-075ce7e14b56_rwc_174x104x1279x959x1279.jpg?h=337066679b0e2eee5a54c88581ffac46","470683","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/004-1547b95c-df38-43b3-8952-6f04b3735a48.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1547b95c-df38-43b3-8952-6f04b3735a48_rw_1200.jpeg?h=018ec3dacd8610b660bee3037b0522ea","358536","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/005-1dbbb94a-df98-4feb-bae0-40b1cf7174a9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1dbbb94a-df98-4feb-bae0-40b1cf7174a9_rwc_0x558x1920x1440x1920.jpg?h=1353b0e20bb5cb7e475b2156350d3bc6","1247247","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/006-208e92b7-320d-45e4-9c79-6ea5e909e704.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/208e92b7-320d-45e4-9c79-6ea5e909e704_rw_1920.jpeg?h=fb3cdd33d2a2b5f401884077d3ed14e1","447078","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/007-f9ff795e3704635b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/208e92b7-320d-45e4-9c79-6ea5e909e704.jpeg?h=076294fdc51529a9cbbf4751163ba01e","253428","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/008-22259a67-3f4e-4f4b-825c-d8a0cea042a9.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/22259a67-3f4e-4f4b-825c-d8a0cea042a9_rwc_0x163x721x540x640.png?h=b3818868f5db36da4fa24cd10017986e","358269","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/009-2d1516ee-faf1-4842-af19-372b876a8394.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2d1516ee-faf1-4842-af19-372b876a8394_rwc_0x181x677x507x640.png?h=305f3c882a462590a8aa2f6ea11057c1","379754","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/010-2fcd85d3-dc5f-4be4-8f00-2b4208d040e5.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2fcd85d3-dc5f-4be4-8f00-2b4208d040e5_rwc_90x0x1421x1066x1421.jpeg?h=c323bcea365ca5a7ced2a94574fdc9ad","312709","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/011-3aa87708-69d2-4293-abb3-bc761a9c73a8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/3aa87708-69d2-4293-abb3-bc761a9c73a8_rw_1200.jpeg?h=f46757eaaed7592e8861317f0975a1c0","172093","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/012-42de1075-42e0-469c-9b0a-7ebccf54c6b7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/42de1075-42e0-469c-9b0a-7ebccf54c6b7_rwc_34x0x1523x1143x1523.jpg?h=7e1af2ec3ac14604f4bd0b86f216c9dc","624827","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/013-4b223ab4-bde9-4eef-b56d-aa079b5a860b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4b223ab4-bde9-4eef-b56d-aa079b5a860b_rwc_0x314x1282x961x1282.jpeg?h=bbbb8311bd757467d6b7a09427a8aca2","290281","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/014-564a9c06-9813-402a-913a-12beb8a3f0cf.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/564a9c06-9813-402a-913a-12beb8a3f0cf_rwc_0x558x1920x1440x1920.jpg?h=464eee1f57171001669dd91c33aab741","974156","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/015-682cb8b3-9052-409e-8842-6d50a2c392aa.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/682cb8b3-9052-409e-8842-6d50a2c392aa_rw_1920.jpeg?h=75a3f8abd51124654b7e2d1b43676ec9","1091815","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/016-690b65b4-c438-4a37-8afe-412f416696cc.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/690b65b4-c438-4a37-8afe-412f416696cc_rw_3840.jpeg?h=84397153ded8dd44dcb383c31a17a25a","4161080","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/017-70687f25-5ad4-4b5e-9218-00ff7e213a7c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/70687f25-5ad4-4b5e-9218-00ff7e213a7c_rw_3840.jpeg?h=00f73f8f0a7731e0e15cdfeb05727414","2432822","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/018-72fd9242-af5d-4a1b-bc38-000ccc725ddc.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/72fd9242-af5d-4a1b-bc38-000ccc725ddc_rwc_0x203x1246x934x1246.jpeg?h=f691f69beccccd36e30c2d9027040fa7","244856","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/019-77abf538-2451-4a4e-8143-be64f92e0cf8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/77abf538-2451-4a4e-8143-be64f92e0cf8_rwc_0x246x1043x782x1043.jpg?h=937fab9028f27a83df93d56e050ba77c","254186","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/020-82e3b6ea-fe45-44cb-b064-bdc70588a44b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/82e3b6ea-fe45-44cb-b064-bdc70588a44b_rwc_0x235x640x480x640.jpg?h=ef3b953b6d311a7dca98944868dba06b","66414","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/021-83c12354-e292-402f-94a8-d4e1704a5517.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/83c12354-e292-402f-94a8-d4e1704a5517_carw_4x3x1920.jpeg?h=ba44c9e56516bf5baa40412d0209d8fe","1353785","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/022-9af92de5-eccf-4c02-9585-059b1be54f85.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/9af92de5-eccf-4c02-9585-059b1be54f85_rw_1920.jpeg?h=6057d4fe29521e7ff1be68ad638540e4","325294","",""
